source,appid,review_id,steam_language,created_at,updated_at,voted_up,votes_up,votes_funny,comment_count,weighted_vote_score,steam_purchase_type,received_for_free,written_during_early_access,steam_deck,review_text,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played
steam,2795000,201401362,english,2025-08-04T00:30:25+00:00,2025-08-04T00:30:25+00:00,True,0,0,0,0.5,,False,False,,"Fun, and it made me tryhard and lose my fucking mind over angie and some old hag at 2 am.
Also short, managed to 100% under 2 hours. GET IT",76561198837890834,126,40,117,0,117,2025-08-04T00:29:37+00:00
steam,2795000,201399405,english,2025-08-03T23:45:52+00:00,2025-08-03T23:45:52+00:00,True,0,0,0,0.5,,False,False,,Not a long game by any means but a fun one. Free so no reason not to try and its great to perfect/platinum.,76561199572832229,33,6,133,0,133,2025-08-02T01:27:12+00:00
steam,2795000,201396483,english,2025-08-03T22:43:20+00:00,2025-08-03T22:43:20+00:00,True,0,0,0,0.5,,False,False,,for a free game this is super worth it. so much fun and choas.,76561198836394075,0,21,71,0,71,2025-08-03T22:37:20+00:00
steam,2795000,201394732,english,2025-08-03T22:09:19+00:00,2025-08-03T22:09:19+00:00,True,0,0,0,0.5,,False,False,,"Being able to create a short yet fun and engaging game, such as this one, tends to be hard to pull off. However, the developer of 'WereCleaner' seems to have execute that concept with no problem. I loved the simplicity of the coworkers and character designs, as well as the map/overall layout of the workplace. Also, I REALLY enjoy the other little side-quests that you can achieve throughout the game, rather than sticking to the main objective. The storytelling was on point and I like the relation between Kyle and the 'Security Guard' before things got a bit serious...As for the technicality aspect, controls + UI are easy and simple to manage. For it being a free game, it is worth playing! ദ്ദി(•̀ ᗜ <)",76561199145443708,41,3,184,0,78,2025-08-06T00:54:56+00:00
steam,2795000,201256762,english,2025-08-02T03:29:08+00:00,2025-08-02T03:29:08+00:00,True,0,0,0,0.5,,True,False,,"Despite how short this game was and how quickly you could get achievements, it was a wonderful way to spend my afternoon. I will definitely be re-playing this sometime in in the future. The art for the cutscenes with Kyle are absolutely adorable!!! I would 101% recommend this to people who are looking for a short, yet satisfying and silly game to play through for a few hours on an empty evening.",76561199265882578,0,1,223,0,195,2025-12-17T18:59:16+00:00
steam,2795000,201206019,english,2025-08-01T11:59:26+00:00,2025-08-01T11:59:26+00:00,True,0,0,0,0.5,,False,False,,"I love the art style and the silly humor, a very nice little game",76561198833567915,75,2,254,0,239,2025-08-10T08:47:24+00:00
steam,2795000,201179589,english,2025-08-01T01:17:51+00:00,2025-08-01T01:17:51+00:00,True,0,0,0,0.5,,False,False,,"That's a wonderful game, is so pretty and funny. Hope it be in spanish some day. Just love it <3.",76561198836414121,83,11,47,0,42,2025-08-01T16:27:09+00:00
steam,2795000,201175633,english,2025-07-31T23:43:15+00:00,2025-07-31T23:43:15+00:00,True,0,0,0,0.5,,False,False,,"Genuinely delightful.
Would recommend to all who enjoy stealth games or dark humour, and have a couple hours to kill. 
If it were a full, paid for game I wouldn't even wait for it to go on sale",76561198066283433,0,2,189,0,171,2025-08-01T20:04:17+00:00
steam,2795000,201058264,english,2025-07-30T10:42:31+00:00,2025-07-30T10:42:31+00:00,True,0,0,0,0.5,,True,False,,"so fun and entertaining, last level is actually very difficult",76561199152406290,78,21,154,0,154,2025-07-22T09:33:22+00:00
steam,2795000,200908266,english,2025-07-28T11:34:43+00:00,2025-07-28T11:34:43+00:00,True,0,0,0,0.5,,False,False,,"Short but really good and cute. Wish it was a longer game even if it wasn't free

Give it a try !",76561198056152158,532,53,32,0,32,2025-07-27T20:13:49+00:00
steam,2795000,200864026,english,2025-07-27T19:36:38+00:00,2025-07-27T19:36:38+00:00,True,0,0,0,0.5,,True,False,,"loaded up game, played for an hour and finished game, saw that i had achievement, saw more achievements, spent several hours getting collectables and achievements. 10 out of 10 game would recommend to a friend",76561199778741821,0,3,682,0,196,2025-12-06T02:07:30+00:00
steam,2795000,200793361,english,2025-07-26T23:13:29+00:00,2025-07-26T23:15:02+00:00,True,0,0,0,0.5,,False,False,,"A short but very fun game about a lil' bleping dog being harassed by his boss and coworkers while trying to clean the place up.

I do wish it was expanded to have a sort of endless mode where you don't have a timer, and coworkers keep making messes.

11/10. Much blep.",76561198239508858,364,136,31,0,31,2025-07-26T15:18:10+00:00
steam,2795000,200769421,english,2025-07-26T16:36:07+00:00,2025-07-26T16:36:07+00:00,True,0,0,0,0.5,,False,False,,"Once I picked it up, I couldn't put it down until I saw everything the game had to offer. Genuine peak FOR FREE!?",76561199367827560,0,1,201,0,201,2025-07-24T22:22:37+00:00
steam,2795000,200713467,english,2025-07-26T00:46:10+00:00,2025-07-26T00:46:10+00:00,True,0,0,0,0.5,,False,False,,"A cute game for a quick play! Despite the game being short, the story line is captivating and the game loop is enjoyable. The controls are easy to understand, and I've been left with wanting more levels. The characters and voices are so cute and so easy to grow attached to!

Definitely give The WereCleaner a play if you'd like a satisfying break from your usual longform games!",76561198212196511,0,7,210,0,210,2025-07-26T00:39:15+00:00
steam,2795000,200661369,english,2025-07-25T10:56:45+00:00,2025-07-25T10:56:45+00:00,True,0,0,0,0.5,,False,False,,"very fun game, definitely read the dialogue! it's great if you're looking for smth quick to 100%",76561199216025651,25,5,104,0,104,2025-07-25T10:54:03+00:00
steam,2795000,200454470,english,2025-07-23T18:07:17+00:00,2025-07-23T18:07:17+00:00,True,0,0,0,0.5,,False,False,,"Simple controls! Adorable artwork! Relatable story... It was so silly and fun, I wish I could experience it again for the first time. I loved everything about The WereCleaner! We need more of Kyle!",76561199094202154,0,3,212,0,200,2025-07-23T18:07:40+00:00
steam,2795000,200408932,english,2025-07-23T01:42:40+00:00,2025-07-23T01:42:40+00:00,True,0,0,0,0.5,,False,False,,"The werewolf is adorable, the game is fun, and none of the achievements felt impossible to complete. Overall 10/10 game, and I would have paid money to play this <3",76561199031650718,0,5,333,0,333,2025-07-23T01:39:58+00:00
steam,2795000,200358426,english,2025-07-22T09:27:50+00:00,2025-07-22T09:27:50+00:00,True,0,0,0,0.5,,False,False,,"really good for a free game. short but very cute and charming, not hard but the last level took me a few tries.",76561199105883810,83,3,59,0,59,2025-07-22T09:23:14+00:00
steam,2795000,200335385,english,2025-07-21T23:21:54+00:00,2025-07-21T23:21:54+00:00,True,0,0,0,0.5,,False,False,,"Very short, mostly simple, yet fun game.
It's free, and takes up barely any disk space.
It won't hurt to quickly download it and try it for yourself.",76561198044673186,0,33,39,0,39,2025-07-21T22:35:36+00:00
steam,2795000,200317246,english,2025-07-21T17:45:14+00:00,2025-07-21T17:45:14+00:00,True,0,0,0,0.5,,False,False,,"Very cute little game to pass some time, I defiently reccomend going for all the achievments as the game is pretty shorts and getting 5 stars on all the nights can be fun and a lil challenging to master! 

very cute art style! sad I missed the little kyle plushes I would of loved one <3",76561198968874403,0,13,182,0,182,2025-07-21T17:43:33+00:00
steam,2795000,200291650,english,2025-07-21T10:01:32+00:00,2025-07-21T10:01:32+00:00,True,0,0,0,0.5,,False,False,," A surprisingly fun twist on the cleaning simulator genre! The mix of mundane tasks with a hidden, wild side creates a unique and engaging experience. It's oddly satisfying and a great way to unwind after a long day. Highly recommend giving it a try.",76561198133370067,81,568,70,0,70,2025-07-21T10:01:12+00:00
steam,2795000,200272959,english,2025-07-21T01:48:26+00:00,2025-07-21T01:48:26+00:00,True,0,0,0,0.5,,False,False,,"It's a great little puzzle game, the art style is really cute, and it has a surprisingly dark sense of humor. The game is on the short side, but  it works perfectly for the story they are telling.",76561198353121603,0,4,87,0,87,2025-07-21T01:44:57+00:00
steam,2795000,200262785,english,2025-07-20T22:00:38+00:00,2025-07-20T22:00:38+00:00,True,0,0,0,0.5,,False,False,,"Adorable game! From the time strategies you play on levels for achievements, to the goofy and gorey lore of the game, all the way to the super cute and well thought out decorations throughout the building and with each coworkers personal aesthetic, every bit of it was so fun to see and do! And the little extra achievements/collectibles you can get/find are so funny. The whole thing being free is so fuking rad!! 100% recommend, hope to maybe see more of this game or even a second one in the future! >XD",76561199126603938,0,3,163,0,163,2025-07-20T21:36:28+00:00
steam,2795000,200172907,english,2025-07-19T17:36:53+00:00,2025-07-19T17:36:53+00:00,True,0,0,0,0.5,,False,False,,"Terrific and terrifying title!
The art is great, the story is fun and the gameplay is quite difficult. Still, one of the few times where I could stomach a timer, so:

Get cleaning, puppies!

",76561198005639029,0,266,165,0,165,2025-07-19T17:32:25+00:00
steam,2795000,200017136,english,2025-07-17T15:21:28+00:00,2025-07-17T15:21:28+00:00,True,0,0,0,0.5,,False,False,,"This is a very cute little game, fun but challenging at times. You play as Kyle a Janitor with as secret, your also a werewolf. But that wont stop you, you've got a job to do. You can either be a good boy and control your murderous urges sneaking around the office to complete your job. Or give in to your urges and murder all your colleagues the choice is yours. The fact this game is free is the icing on the cake.",76561198287966307,2637,57,284,0,284,2025-07-17T04:46:06+00:00
steam,2795000,199985199,english,2025-07-17T03:56:41+00:00,2025-07-17T03:56:41+00:00,True,0,0,0,0.5,,False,False,,"Cute, short and sweet game. If you're looking for something short and relaxing to play for sure try out this one. 5/5 best part is its free!",76561199443748395,0,16,25,0,25,2025-07-07T22:27:12+00:00
steam,2795000,199944964,english,2025-07-16T15:37:31+00:00,2025-07-16T15:37:31+00:00,True,0,0,0,0.5,,False,False,,"Incredibly fun game. great to 100%, hope the devs make more games for people to enjoy. Loved the characters and great music too, surprisingly good story too.",76561199148613965,39,13,145,0,145,2025-07-16T15:36:06+00:00
steam,2795000,199924167,english,2025-07-16T09:27:06+00:00,2025-07-16T09:27:06+00:00,True,0,0,0,0.5,,False,False,,"    Ever wonder what it’s like to be a janitor who turns into a beast during full moons, only to still clock in for a shift? Welcome to The WereCleaner - a game that answers the age-old question:

    “What if lycanthropy came with a mop?”

Gameplay-wise, it’s like someone mixed PowerWash Simulator, a horror game, and a budget werewolf movie, then said,
“You get 15 minutes. Make it count.”

I loved it.
But also? I blinked and it was over.
It’s so short, I actually re-launched it to check if I accidentally skipped the other 90% of the game. Spoiler: I did not.
This isn’t Early Access. This is Early-Accessory.

That being said, the vibes are immaculate:
✅ You clean spooky things
✅ You turn into a hairy beast
✅ You probably still get paid minimum wage

The ending left me emotionally devastated and also hungry for more. Like… you gave me half a sandwich and told me it was a banquet.

Please, devs. I beg you.
Make more. Add more. Remaster this, remake it, WERE-CLEANSE it.
(Detroit: Become Human got a full game. This deserves at least a Detroit: Become Janitor.)

Until then, I’ll just keep pacing in my hallway every full moon, mop in hand… waiting.",76561198008462571,1589,145,55,0,55,2025-08-18T11:37:52+00:00
steam,2795000,199911814,english,2025-07-16T04:32:49+00:00,2025-07-16T04:32:49+00:00,True,0,0,0,0.5,,False,False,,"I did not expect to become emotionally attached to a mop bucket—but here we are.

The WereCleaner is an absolute hidden gem that brilliantly blends horror, humor, and surprisingly heartfelt storytelling. Imagine scrubbing away supernatural filth in abandoned buildings while slowly unraveling a mystery that’s part lycanthropy, part existential dread, and entirely captivating. It’s like if Viscera Cleanup Detail went on a full moon bender and came back with lore, fangs, and a moral compass.

🎮 Gameplay Highlights:

Addictively satisfying clean-up mechanics with just the right touch of chaos

A transformation mechanic that turns you into the were-cleaner during critical moments (yes, it’s as awesome as it sounds)

Deep narrative woven into gritty messes—every bloodstain tells a story

Unexpectedly charming NPCs and some hauntingly beautiful level design

✨ What Stands Out: The attention to detail is incredible—from the eerie sound design to the tiny clues hidden in grime. It’s a love letter to both horror fans and neat freaks, and somehow manages to make cleaning feel heroic and thrilling.

If you’ve ever wanted a game that lets you fight darkness with elbow grease and fangs, The WereCleaner is your new obsession. More werewolves, more mop handles, more meaning—yes please.",76561198385355111,334,4,132,0,132,2024-10-07T01:43:59+00:00
steam,2795000,199907876,english,2025-07-16T03:04:33+00:00,2025-07-16T03:04:33+00:00,True,0,0,0,0.5,,False,False,,"Played the game and loved it. The gameplay was concise and fast paced, whilst also being able to contain storytelling. 10/10, would recommend.",76561199497380268,0,2,39,0,39,2025-04-27T01:46:01+00:00
steam,2795000,199878062,english,2025-07-15T18:28:05+00:00,2025-07-15T18:28:05+00:00,True,0,0,0,0.5,,False,False,,"A pretty fun game, very casual and very chill, and requires a very small amount of thought to think of how to evade coworkers. Took me not even an hour to beat, pretty fun experience if you're looking for something short and sweet.
[spoiler] the final boss is pretty fun too, the mechanic they used for him made strategics very fun, since i believe his strategy is just to follow your path. I basically ran to the end of the bathroom, hid in the first stall, and bagged his head once he was past the stall. [/spoiler]

I will give this game a
[h1] 5.9/10 [/h1]
Pretty fun, requires minimal brainpower and a very short experiance. A DLC or something could be fun, but its short and sweet, and I dont think more levels or a DLC would fit the story much.
",76561199211013644,79,12,42,0,42,2025-07-15T18:21:22+00:00
